,tweet_id,tweet_text,tweet_image_url,retweet_count,favorite_count,follwers_count,day_tweeted,time_tweeted,date_tweeted,dog_ratings_numeratore,dog_ratings_denominatore,tweet_text_url,dog_stage,twitter_source,tweet_type,name
1135,728046963732717569,This is Raymond. He controls fountains with his tongue. 11/10 pretty damn magical https://t.co/9aMxSbOaAZ,https://twitter.com/dog_rates/status/728046963732717569/photo/1,1328,4722,3200944,Thursday,02:21:37,2016-05-05,11,10,https://t.co/9aMxSbOaAZ,floof,Twitter for iPhone,Tweet,Raymond
1136,728035342121635841,This is all I want in my life. 12/10 for super sleepy pupper https://t.co/4RlLA5ObMh,https://twitter.com/dog_rates/status/728035342121635841/photo/1,1872,4953,3200945,Thursday,01:35:26,2016-05-05,12,10,https://t.co/4RlLA5ObMh,floof,Twitter for iPhone,Tweet,all
1137,728015554473250816,This is Rueben. He has reached ultimate pupper zen state. 11/10 tranquil af https://t.co/Z167HgtnBi,https://twitter.com/dog_rates/status/728015554473250816/photo/1,1219,4479,3200945,Thursday,00:16:48,2016-05-05,11,10,https://t.co/Z167HgtnBi,floof,Twitter for iPhone,Tweet,Rueben
1138,727685679342333952,This is Cilantro. She's a Fellation Gadzooks. Eyes are super magical af. 12/10 could get lost in https://t.co/yJ26LNuyj5,https://twitter.com/dog_rates/status/727685679342333952/photo/1,720,3206,3200945,wednessday,02:26:00,2016-05-04,12,10,https://t.co/yJ26LNuyj5,floof,Twitter for iPhone,Tweet,Cilantro
1139,727644517743104000,Here's a doggo struggling to cope with the winds. 13/10 https://t.co/qv3aUwaouT,https://twitter.com/dog_rates/status/727644517743104000/photo/1,1962,6431,3200945,tuesday,23:42:26,2016-05-03,13,10,https://t.co/qv3aUwaouT,floof,Twitter for iPhone,Tweet,None
1140,727524757080539137,This pupper had to undergo emergency haircut surgery so he could hear again. 10/10 miraculous af https://t.co/fUyDIFkBwx,https://twitter.com/dog_rates/status/727524757080539137/photo/1,1379,4900,3200945,tuesday,15:46:33,2016-05-03,10,10,https://t.co/fUyDIFkBwx,floof,Twitter for iPhone,Tweet,None
1141,727314416056803329,This pupper was about to explain where that dirt came from but then decided against it. 11/10 https://t.co/SbaelU6zRs,https://twitter.com/dog_rates/status/727314416056803329/photo/1,834,3623,3200945,tuesday,01:50:44,2016-05-03,11,10,https://t.co/SbaelU6zRs,floof,Twitter for iPhone,Tweet,None
1142,727286334147182592,I swear to god if we get sent another Blue Madagascan Peacock we'll deactivate. We 👏 Only 👏 Rate 👏 Dogs... 9/10 https://t.co/bbta2Q4URK,https://twitter.com/dog_rates/status/727286334147182592/photo/1,920,3324,3200945,monday,23:59:09,2016-05-02,9,10,https://t.co/bbta2Q4URK,floof,Twitter for iPhone,Tweet,None
1143,727175381690781696,This is Karll. He just wants to go kayaking. 10/10 please someone take Karll kayaking already https://t.co/vXLkvyNQHp,https://twitter.com/dog_rates/status/727175381690781696/photo/1,1540,4209,3200945,monday,16:38:15,2016-05-02,10,10,https://t.co/vXLkvyNQHp,floof,Twitter for iPhone,Tweet,Karll
1144,727155742655025152,When you're trying to enjoy yourself but end up having to take care of your way too drunk friend. 11/10 https://t.co/BRkhj6tdN0,,1490,3983,3200945,monday,15:20:13,2016-05-02,11,10,https://t.co/BRkhj6tdN0,floof,Vine - Make a Scene,Tweet,None
1145,726935089318363137,This is Sprout. He's just precious af. 12/10 I'd do anything for Sprout https://t.co/DxlX1yTVYY,https://twitter.com/dog_rates/status/726935089318363137/photo/1,2738,7496,3200945,monday,00:43:25,2016-05-02,12,10,https://t.co/DxlX1yTVYY,floof,Twitter for iPhone,Tweet,Sprout
1146,726887082820554753,This is Blitz. He's a new dad struggling to cope mentally with the pressures of being a father. Sick shades 10/10 https://t.co/2AVcJ2BZsy,https://twitter.com/dog_rates/status/726887082820554753/photo/1,1677,4195,3200945,sunday,21:32:40,2016-05-01,10,10,https://t.co/2AVcJ2BZsy,floof,Twitter for iPhone,Tweet,Blitz
1147,726828223124897792,This is Bloop. He's a Phoenician Winnebago. Tongue is just wow. That box is all he has (tragic). 12/10 would caress https://t.co/DWNrPPXgHA,https://twitter.com/dog_rates/status/726828223124897792/photo/1,1124,3882,3200945,sunday,17:38:46,2016-05-01,12,10,https://t.co/DWNrPPXgHA,floof,Twitter for iPhone,Tweet,Bloop
1148,726224900189511680,I'm getting super heckin frustrated with you all sending in non canines like this ostrich. We only rate dogs... 9/10 https://t.co/Rgbni2Ns8z,https://twitter.com/dog_rates/status/726224900189511680/photo/1,1302,4811,3200945,saturday,01:41:23,2016-04-30,9,10,https://t.co/Rgbni2Ns8z,floof,Twitter for iPhone,Tweet,None
1149,725842289046749185,This is Colby. He's currently regretting all those times he shook your hand for an extra treat. 12/10 https://t.co/vtVHtKFtBH,https://twitter.com/dog_rates/status/725842289046749185/photo/1,2970,7691,3200945,friday,00:21:01,2016-04-29,12,10,https://t.co/vtVHtKFtBH,floof,Twitter for iPhone,Tweet,Colby
1150,725786712245440512,Say hello to Lillie. She's a Rutabagan Floofem. Poor pupper ate and then passed out. 11/10 relatable af https://t.co/uIdGqug9rw,https://twitter.com/dog_rates/status/725786712245440512/photo/1,1527,4537,3200945,Thursday,20:40:11,2016-04-28,11,10,https://t.co/uIdGqug9rw,floof,Twitter for iPhone,Tweet,Lillie
1151,725729321944506368,This is Lola. She's a Butternut Splishnsplash. They are known to be ferocious af. 12/10 would absolutely still pet https://t.co/adQt5a6TZU,https://twitter.com/dog_rates/status/725729321944506368/photo/1,2009,5646,3200945,Thursday,16:52:08,2016-04-28,12,10,https://t.co/adQt5a6TZU,floof,Twitter for iPhone,Tweet,Lola
1152,725458796924002305,"Pup had to be removed cuz it wouldn't have been fair to the opposing team. 13/10 absolute legend ⚽️
https://t.co/BHICimO58W",,703,1541,3200945,wednessday,22:57:10,2016-04-27,13,10,https://t.co/BHICimO58W,floof,Twitter for iPhone,Tweet,None
1153,724983749226668032,This is Fred-Rick. He dabbles in parkour. The elevation gives him power. 12/10 hopefully visiting a mailbox near you https://t.co/qFqLtudIiD,https://twitter.com/dog_rates/status/724983749226668032/photo/1,1462,4040,3200945,tuesday,15:29:30,2016-04-26,12,10,https://t.co/qFqLtudIiD,floof,Twitter for iPhone,Tweet,Fred
1154,724771698126512129,Nothin better than a doggo and a sunset. 11/10 https://t.co/JlFqOhrHEs,https://twitter.com/dog_rates/status/724771698126512129/photo/1,725,2593,3200945,tuesday,01:26:53,2016-04-26,11,10,https://t.co/JlFqOhrHEs,floof,Twitter for iPhone,Tweet,None
1155,724405726123311104,This is Ashleigh. She's having Coachella withdrawals. Didn't even go tho. 10/10 stay strong pupper https://t.co/nRUaKWnJfH,https://twitter.com/dog_rates/status/724405726123311104/photo/1,1847,5800,3200945,monday,01:12:38,2016-04-25,10,10,https://t.co/nRUaKWnJfH,floof,Twitter for iPhone,Tweet,Ashleigh
1156,724049859469295616,This is Kreggory. He just took a look at his student debt. 10/10 can't even comprehend it https://t.co/XTsZTgilnT,https://twitter.com/dog_rates/status/724049859469295616/photo/1,1984,4738,3200945,sunday,01:38:33,2016-04-24,10,10,https://t.co/XTsZTgilnT,floof,Twitter for iPhone,Tweet,Kreggory
1157,724046343203856385,"This is Sarge. Not even he knows what his tongue is doing, but it's pretty damn spectacular. 10/10 https://t.co/pIQEdbBxdL",https://twitter.com/dog_rates/status/724046343203856385/photo/1,620,2901,3200945,sunday,01:24:35,2016-04-24,10,10,https://t.co/pIQEdbBxdL,floof,Twitter for iPhone,Tweet,Sarge
1158,724004602748780546,This is Luther. He saw a ghost. Spooked af. 11/10 hang in there pupper https://t.co/EdKG43VvEl,https://twitter.com/dog_rates/status/724004602748780546/photo/1,1790,4561,3200945,saturday,22:38:43,2016-04-23,11,10,https://t.co/EdKG43VvEl,floof,Twitter for iPhone,Tweet,Luther
1159,723912936180330496,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,https://twitter.com/dog_rates/status/723912936180330496/photo/1,1374,4236,3200945,saturday,16:34:28,2016-04-23,12,10,https://t.co/AhMfUu6Onm,floof,Twitter for iPhone,Tweet,Sugar
1160,723688335806480385,This is Reginald. He starts screaming at random. 12/10 cuddly af https://t.co/YgNuDQbv89,https://twitter.com/dog_rates/status/723688335806480385/photo/1,3347,8435,3200945,saturday,01:41:59,2016-04-23,12,10,https://t.co/YgNuDQbv89,floof,Twitter for iPhone,Tweet,Reginald
1161,723673163800948736,This is Ivar. She is a badass Viking warrior. Will sack your village. 10/10 savage af https://t.co/Dz6MiVssVU,https://twitter.com/dog_rates/status/723673163800948736/photo/1,1011,3291,3200945,saturday,00:41:42,2016-04-23,10,10,https://t.co/Dz6MiVssVU,floof,Twitter for iPhone,Tweet,Ivar
1162,723179728551723008,This is Jangle. She's addicted to broccoli. It's the only thing she cares about. Tragic af. 8/10 get help pup https://t.co/8dNWp1cSEa,https://twitter.com/dog_rates/status/723179728551723008/photo/1,2110,5761,3200945,Thursday,16:00:57,2016-04-21,8,10,https://t.co/8dNWp1cSEa,floof,Twitter for iPhone,Tweet,Jangle
1163,722974582966214656,Happy 4/20 from the squad! 13/10 for all https://t.co/eV1diwds8a,https://twitter.com/dog_rates/status/722974582966214656/photo/1,1764,4493,3200945,Thursday,02:25:47,2016-04-21,4,10,https://t.co/eV1diwds8a,floof,Twitter for iPhone,Tweet,None
1164,722613351520608256,Meet Schnitzel. He's a Tropicana Floofboop. Getting too big for his favorite basket. 12/10 just so damn fluffy https://t.co/qjd0UJKYUY,https://twitter.com/dog_rates/status/722613351520608256/photo/1,1831,5393,3200945,wednessday,02:30:23,2016-04-20,12,10,https://t.co/qjd0UJKYUY,floof,Twitter for iPhone,Tweet,Schnitzel
1165,721503162398597120,This is Panda. He's happy af. 11/10 https://t.co/IOAk9i4UvE,https://twitter.com/dog_rates/status/721503162398597120/photo/1,2124,5086,3200945,sunday,00:58:53,2016-04-17,11,10,https://t.co/IOAk9i4UvE,floof,Twitter for iPhone,Tweet,Panda
1166,721001180231503872,This is Oliver. Bath time is upon him. His fear of the wetness postpones his ultimate pupper destiny. 11/10 https://t.co/AFzzKqR4tT,https://twitter.com/dog_rates/status/721001180231503872/photo/1,686,2748,3200945,friday,15:44:11,2016-04-15,11,10,https://t.co/AFzzKqR4tT,floof,Twitter for iPhone,Tweet,Oliver
1167,720785406564900865,This is Archie. He hears everything you say. Doesn't matter where you are. 12/10 https://t.co/0l4I8famYp,https://twitter.com/dog_rates/status/720785406564900865/photo/1,866,3400,3200945,friday,01:26:47,2016-04-15,12,10,https://t.co/0l4I8famYp,floof,Twitter for iPhone,Tweet,Archie
1168,720775346191278080,This is Berkeley. He's in a predicament. 10/10 someone help him https://t.co/XSEXdQupej,https://twitter.com/dog_rates/status/720775346191278080/photo/1,760,2702,3200945,friday,00:46:48,2016-04-15,10,10,https://t.co/XSEXdQupej,floof,Twitter for iPhone,Tweet,Berkeley
1169,720415127506415616,Garden's coming in nice this year. 10/10 https://t.co/5Lra3e4rrw,https://twitter.com/dog_rates/status/720415127506415616/photo/1,1681,4503,3200945,Thursday,00:55:25,2016-04-14,10,10,https://t.co/5Lra3e4rrw,floof,Twitter for iPhone,Tweet,None
1170,720389942216527872,This is Ralphé. He patrols the lake. Looking for babes. 11/10 https://t.co/Pb6iMmo0wk,https://twitter.com/dog_rates/status/720389942216527872/photo/1,2840,6974,3200945,wednessday,23:15:21,2016-04-13,11,10,https://t.co/Pb6iMmo0wk,floof,Twitter for iPhone,Tweet,Ralphé
1171,720340705894408192,This is Derek. He just got balled on. Can't even get up. Poor thing. 10/10 hang in there pupper https://t.co/BIRRF3bcWH,https://twitter.com/dog_rates/status/720340705894408192/photo/1,1098,3131,3200945,wednessday,19:59:42,2016-04-13,10,10,https://t.co/BIRRF3bcWH,floof,Twitter for iPhone,Tweet,Derek
1172,720059472081784833,This is Charleson. He lost his plunger. Looked everywhere. Can't find it. So sad. 9/10 would comfort https://t.co/pRHX8yn9Yu,https://twitter.com/dog_rates/status/720059472081784833/photo/1,1268,4229,3200945,wednessday,01:22:10,2016-04-13,9,10,https://t.co/pRHX8yn9Yu,floof,Twitter for iPhone,Tweet,Charleson
1173,720043174954147842,This is Neptune. He's a Snowy Swiss Mountain Floofapolis. Cheeky wink. Tongue nifty af. 11/10 would pet so firmly https://t.co/SoZq2Xoopv,https://twitter.com/dog_rates/status/720043174954147842/photo/1,2253,5332,3200945,wednessday,00:17:25,2016-04-13,11,10,https://t.co/SoZq2Xoopv,floof,Twitter for iPhone,Tweet,Neptune
1174,719991154352222208,This doggo was initially thrilled when she saw the happy cartoon pup but quickly realized she'd been deceived. 10/10 https://t.co/mvnBGaWULV,https://twitter.com/dog_rates/status/719991154352222208/photo/1,1979,5281,3200945,tuesday,20:50:42,2016-04-12,10,10,https://t.co/mvnBGaWULV,floof,Twitter for iPhone,Tweet,None
1175,719704490224398336,This is Clyde. He's making sure you're having a good train ride. 12/10 great pupper https://t.co/y206kWHAj0,https://twitter.com/dog_rates/status/719704490224398336/photo/1,1645,4974,3200945,tuesday,01:51:36,2016-04-12,12,10,https://t.co/y206kWHAj0,floof,Twitter for iPhone,Tweet,Clyde
1176,719551379208073216,This is Harnold. He accidentally opened the front facing camera. 10/10 get it together Harnold https://t.co/S6JHaSMtln,https://twitter.com/dog_rates/status/719551379208073216/photo/1,2192,5515,3200945,monday,15:43:12,2016-04-11,10,10,https://t.co/S6JHaSMtln,floof,Twitter for iPhone,Tweet,Harnold
1177,719367763014393856,Meet Sid &amp; Murphy. Murphy floats alongside Sid and whispers motivational quotes in his ear. Magical af. Both 11/10 https://t.co/7mmjyearQW,https://twitter.com/dog_rates/status/719367763014393856/photo/1,827,3022,3200945,monday,03:33:34,2016-04-11,11,10,https://t.co/7mmjyearQW,floof,Twitter for iPhone,Tweet,Sid
1178,719339463458033665,Say hello to Lucy and Sophie. They think they're the same size. Both 10/10 would snug at same time https://t.co/HW50zkcf2R,https://twitter.com/dog_rates/status/719339463458033665/photo/1,1403,4822,3200944,monday,01:41:07,2016-04-11,10,10,https://t.co/HW50zkcf2R,floof,Twitter for iPhone,Tweet,Lucy
1179,719332531645071360,This is Pippa. She managed to start the car but is waiting for you to buckle up before driving. Responsible af 11/10 https://t.co/htrlmC7saz,https://twitter.com/dog_rates/status/719332531645071360/photo/1,1078,3711,3200944,monday,01:13:34,2016-04-11,11,10,https://t.co/htrlmC7saz,floof,Twitter for iPhone,Tweet,Pippa
1180,718971898235854848,This is Sadie. She is prepared for battle. 10/10 https://t.co/JRckDkZVRT,https://twitter.com/dog_rates/status/718971898235854848/photo/1,1231,3818,3200944,sunday,01:20:33,2016-04-10,10,10,https://t.co/JRckDkZVRT,floof,Twitter for iPhone,Retweet,Sadie
1181,718939241951195136,This is Otis. Everybody look at Otis. 12/10 would probably faint while petting https://t.co/I9qoe1uEih,https://twitter.com/dog_rates/status/718939241951195136/photo/1,1973,5720,3200944,saturday,23:10:47,2016-04-09,12,10,https://t.co/I9qoe1uEih,floof,Twitter for iPhone,Tweet,Otis
1182,718631497683582976,We normally don't rate marshmallows but this one appears to be flawlessly toasted so I'll make an exception. 10/10 https://t.co/D9jbbmPmos,https://twitter.com/dog_rates/status/718631497683582976/photo/1,9126,20697,3200944,saturday,02:47:55,2016-04-09,10,10,https://t.co/D9jbbmPmos,floof,Twitter for iPhone,Tweet,None
1183,718613305783398402,This is Carper. He's a Tortellini Angiosperm. In desperate need of a petting. 11/10 would hug softly https://t.co/lK9YDkRzPj,https://twitter.com/dog_rates/status/718613305783398402/photo/1,542,2669,3200944,saturday,01:35:37,2016-04-09,11,10,https://t.co/lK9YDkRzPj,floof,Twitter for iPhone,Tweet,Carper
1184,718540630683709445,Get you a pup that can do both. 10/10 https://t.co/zSbyvm62xZ,https://twitter.com/dog_rates/status/718540630683709445/photo/1,1137,2730,3200944,friday,20:46:50,2016-04-08,10,10,https://t.co/zSbyvm62xZ,floof,Twitter for iPhone,Tweet,None
1185,718460005985447936,Meet Bowie. He's listening for underground squirrels. Smart af. Left eye is considerably magical. 9/10 would so pet https://t.co/JyNmyjy3fe,https://twitter.com/dog_rates/status/718460005985447936/photo/1,602,2846,3200944,friday,15:26:28,2016-04-08,9,10,https://t.co/JyNmyjy3fe,floof,Twitter for iPhone,Tweet,Bowie
1186,718454725339934721,"This pic is old but I hadn't seen it until today and had to share. Creative af. 13/10 very good boy, would pet well https://t.co/4kD16wMA1Z",https://twitter.com/dog_rates/status/718454725339934721/photo/1,1685,5320,3200944,friday,15:05:29,2016-04-08,13,10,https://t.co/4kD16wMA1Z,floof,Twitter for iPhone,Tweet,None
1187,718246886998687744,This is Alexanderson. He's got a weird ass birth mark. Dreadful at fetch. Won't eat kibble. 3/10 wtf @Target https://t.co/FmxOpf2Sgl,https://twitter.com/dog_rates/status/718246886998687744/photo/1,565,2115,3200944,friday,01:19:36,2016-04-08,3,10,https://t.co/FmxOpf2Sgl,floof,Twitter for iPhone,Tweet,Alexanderson
1188,718234618122661888,This is Suki. She was born with a blurry tail (unfortunate). Next level tongue tho. 11/10 nifty hardwood https://t.co/05S8oYztgb,https://twitter.com/dog_rates/status/718234618122661888/photo/1,1127,4217,3200944,friday,00:30:51,2016-04-08,11,10,https://t.co/05S8oYztgb,floof,Twitter for iPhone,Tweet,Suki
1189,717841801130979328,This is Barclay. His father was a banana. 11/10 appeeling af https://t.co/ucOEfr2rjV,https://twitter.com/dog_rates/status/717841801130979328/photo/1,670,2660,3200944,wednessday,22:29:56,2016-04-06,11,10,https://t.co/ucOEfr2rjV,floof,Twitter for iPhone,Tweet,Barclay
1190,717790033953034240,"Here's a badass mystery pupper. You weren't aware that you owe him money, but you do. 10/10 shades sick af https://t.co/fv9e9AtzSG",https://twitter.com/dog_rates/status/717790033953034240/photo/1,1272,3170,3200944,wednessday,19:04:14,2016-04-06,10,10,https://t.co/fv9e9AtzSG,floof,Twitter for iPhone,Tweet,None
1191,717537687239008257,People please. This is a Deadly Mediterranean Plop T-Rex. We only rate dogs. Only send in dogs. Thanks you... 11/10 https://t.co/2ATDsgHD4n,https://twitter.com/dog_rates/status/717537687239008257/photo/1,2069,6281,3200944,wednessday,02:21:30,2016-04-06,11,10,https://t.co/2ATDsgHD4n,floof,Twitter for iPhone,Tweet,a
1192,717428917016076293,This is Skittle. He's trying to communicate. 11/10 solid effort https://t.co/6WTfJvtKx6,,510,1748,3200945,tuesday,19:09:17,2016-04-05,11,10,https://t.co/6WTfJvtKx6,floof,Vine - Make a Scene,Tweet,Skittle
1193,717421804990701568,This is Ebby. She's a Zimbabwean Feta. Embarrassed by ridiculously squishy face. 9/10 would squeeze softly https://t.co/LBJqxMGaHi,https://twitter.com/dog_rates/status/717421804990701568/photo/1,945,3446,3200945,tuesday,18:41:02,2016-04-05,9,10,https://t.co/LBJqxMGaHi,floof,Twitter for iPhone,Tweet,Ebby
1194,717047459982213120,This is Flávio (pronounced Baxter). He's a Benesnoop Cumberdog. Super rare. Symmetrical. 12/10 would pet so well https://t.co/fGgleFiBPq,https://twitter.com/dog_rates/status/717047459982213120/photo/1,2135,6826,3200945,monday,17:53:31,2016-04-04,12,10,https://t.co/fGgleFiBPq,floof,Twitter for iPhone,Tweet,Flávio
1195,717009362452090881,This is Smokey. He's having some sort of existential crisis. 10/10 hang in there pupper https://t.co/JmgF4dMpw0,https://twitter.com/dog_rates/status/717009362452090881/photo/1,1102,3583,3200945,monday,15:22:08,2016-04-04,10,10,https://t.co/JmgF4dMpw0,floof,Twitter for iPhone,Tweet,Smokey
1196,716802964044845056,This is Link. He struggles with couches. 10/10 would assist https://t.co/SbX4e6Yg3o,https://twitter.com/dog_rates/status/716802964044845056/photo/1,1317,4627,3200945,monday,01:41:58,2016-04-04,10,10,https://t.co/SbX4e6Yg3o,floof,Twitter for iPhone,Tweet,Link
1197,716791146589110272,Meet Jennifur. She's supposed to be navigating. Not even buckled up. Insubordinate &amp; churlish. 11/10 would still pet https://t.co/h0trcJohYO,https://twitter.com/dog_rates/status/716791146589110272/photo/1,1474,5204,3200945,monday,00:55:01,2016-04-04,11,10,https://t.co/h0trcJohYO,floof,Twitter for iPhone,Tweet,Jennifur
1198,716730379797970944,"There has clearly been a mistake. Pup did nothing wrong. 12/10 would help escape
https://t.co/Juid3nnLbC",,475,1339,3200945,sunday,20:53:33,2016-04-03,12,10,https://t.co/Juid3nnLbC,floof,Twitter for iPhone,Tweet,None
1199,716447146686459905,This is Ozzy. He's acrobatic af. Legendary pupper status achieved. 13/10 https://t.co/gHWsCTu90E,,6643,14327,3200945,sunday,02:08:05,2016-04-03,13,10,https://t.co/gHWsCTu90E,floof,Vine - Make a Scene,Tweet,Ozzy
1200,716439118184652801,This is Bluebert. He just saw that both #FinalFur match ups are split 50/50. Amazed af. 11/10 https://t.co/Kky1DPG4iq,https://twitter.com/dog_rates/status/716439118184652801/photo/1,247,2574,3200945,sunday,01:36:11,2016-04-03,50,10,https://t.co/Kky1DPG4iq,floof,Twitter for iPhone,Tweet,Bluebert
1201,716285507865542656,This is Stephanus. She stays woke. 12/10 https://t.co/WIWabMngQZ,https://twitter.com/dog_rates/status/716285507865542656/photo/1,1225,3041,3200945,saturday,15:25:47,2016-04-02,12,10,https://t.co/WIWabMngQZ,floof,Twitter for iPhone,Tweet,Stephanus
1202,716080869887381504,Here's a super majestic doggo and a sunset 11/10 https://t.co/UACnoyi8zu,https://twitter.com/dog_rates/status/716080869887381504/photo/1,1935,5272,3200945,saturday,01:52:38,2016-04-02,11,10,https://t.co/UACnoyi8zu,floof,Twitter for iPhone,Tweet,None
1203,715928423106027520,This is Bubbles. He's a Yorkshire Piccolope. 11/10 would snug aggressively https://t.co/3BhMojONxq,https://twitter.com/dog_rates/status/715928423106027520/photo/1,987,3485,3200945,friday,15:46:52,2016-04-01,11,10,https://t.co/3BhMojONxq,floof,Twitter for iPhone,Tweet,Bubbles
1204,715758151270801409,This is old now but it's absolutely heckin fantastic and I can't not share it with you all. 13/10  https://t.co/wJX74TSgzP,,1596,4085,3200945,friday,04:30:16,2016-04-01,13,10,https://t.co/wJX74TSgzP,floof,Vine - Make a Scene,Tweet,old
1205,715733265223708672,This is a taco. We only rate dogs. Please only send in dogs. Dogs are what we rate. Not tacos. Thank you... 10/10 https://t.co/cxl6xGY8B9,https://twitter.com/dog_rates/status/715733265223708672/photo/1,1920,5093,3200945,friday,02:51:22,2016-04-01,10,10,https://t.co/cxl6xGY8B9,floof,Twitter for iPhone,Tweet,a
1206,715704790270025728,This is Bentley. He gives kisses back. 11/10 precious af (vid by @emmaallen25) https://t.co/9PnKkKzoUp,,634,3055,3200945,friday,00:58:13,2016-04-01,11,10,https://t.co/9PnKkKzoUp,floof,Vine - Make a Scene,Tweet,Bentley
1207,715696743237730304,Meet Toby. He's a Lithuanian High-Steppin Stickeroo. One of the more accomplished Stickeroos around. 10/10 so nifty https://t.co/cYPHuJYTjC,https://twitter.com/dog_rates/status/715696743237730304/photo/1,1454,4257,3200945,friday,00:26:15,2016-04-01,10,10,https://t.co/cYPHuJYTjC,floof,Twitter for iPhone,Tweet,Toby
1208,715680795826982913,This is Zeus. He's downright fabulous. 12/10 https://t.co/sSugyyRuTp,https://twitter.com/dog_rates/status/715680795826982913/photo/1,1813,4719,3200945,Thursday,23:22:53,2016-03-31,12,10,https://t.co/sSugyyRuTp,floof,Twitter for iPhone,Tweet,Zeus
1209,715360349751484417,This is Bertson. He just wants to say hi. 11/10 would boop nose https://t.co/hwv7Wq6gDA,https://twitter.com/dog_rates/status/715360349751484417/photo/1,1772,5955,3200946,Thursday,02:09:32,2016-03-31,11,10,https://t.co/hwv7Wq6gDA,floof,Twitter for iPhone,Tweet,Bertson
1210,715342466308784130,This is Oscar. He's a world renowned snowball inspector. It's a ruff job but someone has to do it. 10/10 great guy https://t.co/vSufMAKm3C,https://twitter.com/dog_rates/status/715342466308784130/photo/1,768,3294,3200946,Thursday,00:58:29,2016-03-31,10,10,https://t.co/vSufMAKm3C,floof,Twitter for iPhone,Tweet,Oscar
1211,715220193576927233,This is Nico. His selfie game is strong af. Excellent use of a sneaky tongue slip. 10/10 star material https://t.co/1OBdJkMOFx,https://twitter.com/dog_rates/status/715220193576927233/photo/1,736,2630,3200947,wednessday,16:52:36,2016-03-30,10,10,https://t.co/1OBdJkMOFx,floof,Twitter for iPhone,Tweet,Nico
1212,715200624753819648,This is Michelangelope. He's half coffee cup. Rare af. 12/10 would hug until someone stopped me https://t.co/tvVDY0G911,https://twitter.com/dog_rates/status/715200624753819648/photo/1,2110,5578,3200947,wednessday,15:34:51,2016-03-30,12,10,https://t.co/tvVDY0G911,floof,Twitter for iPhone,Tweet,Michelangelope
1213,715009755312439296,This is Siba. She's remarkably mobile. Very sleepy as well. 12/10 would happily transport https://t.co/TjnI33RE1i,https://twitter.com/dog_rates/status/715009755312439296/photo/1,1392,4550,3200947,wednessday,02:56:24,2016-03-30,12,10,https://t.co/TjnI33RE1i,floof,Twitter for iPhone,Tweet,Siba
1214,714982300363173890,This is Calbert. He forgot to clear his Google search history. 9/10 rookie mistake Calbert https://t.co/jRm5J3YCmj,https://twitter.com/dog_rates/status/714982300363173890/photo/1,1166,4094,3200947,wednessday,01:07:18,2016-03-30,9,10,https://t.co/jRm5J3YCmj,floof,Twitter for iPhone,Tweet,Calbert
1215,714962719905021952,Just in case anyone's having a bad day. 12/10 would bounce with https://t.co/T9sgP9ttnQ,,4816,8028,3200947,tuesday,23:49:30,2016-03-29,12,10,https://t.co/T9sgP9ttnQ,floof,Vine - Make a Scene,Tweet,None
1216,714957620017307648,This is Curtis. He's an Albino Haberdasher. Terrified of dandelions. They really spook him up. 10/10 it'll be ok pup https://t.co/s8YcfZrWhK,https://twitter.com/dog_rates/status/714957620017307648/photo/1,1595,4503,3200947,tuesday,23:29:14,2016-03-29,10,10,https://t.co/s8YcfZrWhK,floof,Twitter for iPhone,Tweet,Curtis
1217,714631576617938945,This is Benedict. He's a feisty pup. Needs a brushing. Portable af. Looks very angry actually. 4/10 might not pet https://t.co/3oeFfHjv0Z,https://twitter.com/dog_rates/status/714631576617938945/photo/1,1122,3571,3200947,tuesday,01:53:39,2016-03-29,4,10,https://t.co/3oeFfHjv0Z,floof,Twitter for iPhone,Tweet,Benedict
1218,714606013974974464,Here are two lil cuddly puppers. Both 12/10 would snug like so much https://t.co/zO4eb7C4tG,https://twitter.com/dog_rates/status/714606013974974464/photo/1,1038,3938,3200947,tuesday,00:12:05,2016-03-29,12,10,https://t.co/zO4eb7C4tG,floof,Twitter for iPhone,Tweet,None
1219,714485234495041536,This is Blitz. He screams. 10/10 (vid by @yeaahliv) https://t.co/MfW2aym5UF,,1313,2962,3200947,monday,16:12:09,2016-03-28,10,10,https://t.co/MfW2aym5UF,floof,Vine - Make a Scene,Tweet,Blitz
1220,714258258790387713,"Meet Travis and Flurp. Travis is pretty chill but Flurp can't lie down properly. 10/10 &amp; 8/10
get it together Flurp https://t.co/Akzl5ynMmE",https://twitter.com/dog_rates/status/714258258790387713/photo/1,808,3281,3200947,monday,01:10:13,2016-03-28,10,10,https://t.co/Akzl5ynMmE,floof,Twitter for iPhone,Tweet,Travis
1221,714251586676113411,This is Thumas. He hates potted plants. 8/10 wtf Thumas https://t.co/rDVueNIcEi,https://twitter.com/dog_rates/status/714251586676113411/photo/1,940,3570,3200947,monday,00:43:43,2016-03-28,8,10,https://t.co/rDVueNIcEi,floof,Twitter for iPhone,Tweet,Thumas
1222,714214115368108032,Happy Easter from the squad! 🐇🐶 13/10 for all https://t.co/YMx4KWJUAB,https://twitter.com/dog_rates/status/714214115368108032/photo/1,990,2480,3200947,sunday,22:14:49,2016-03-27,13,10,https://t.co/YMx4KWJUAB,floof,Twitter for iPhone,Tweet,None
